frame_index,subject_id,cam_id,view_type,mp_knee_angle,mp_hip_angle,k_x,k_y,k_z,a_x,a_y,a_z,s_x,s_y,s_z,h_vis,k_vis,a_vis,s_vis,hip_depth_norm,hip_ankle_dist_norm,gt_angle
686,fit3d_s03,left_front,front,162.3367350629566,169.58078837996857,0.02707936695130739,0.5174681529270331,0.020721465926410828,0.09029721738372963,1.0038671208301297,0.1936297160348302,0.08355486455309732,-0.6468468232357542,-0.040518062048493876,0.9997751712799072,0.9931617379188538,0.9892616271972656,0.9998909831047058,0.8634533598063033,1.0263504521764228,177.0475891593786
687,fit3d_s03,left_front,front,162.38733807521788,169.5666411477237,0.027402127997607245,0.517518905558717,0.020242313311282144,0.09149380686545855,1.0042097425931387,0.1921276204052822,0.08338971123864912,-0.6468610725500412,-0.03921000782146748,0.9997779130935669,0.993206799030304,0.9893521070480347,0.999891459941864,0.8648943971459533,1.0265093016316547,176.89693154748187
688,fit3d_s03,left_front,front,162.2618634219378,169.48415431335428,0.02746422164618012,0.5174766821525265,0.017365469374361394,0.09165946988151262,1.0041103526538986,0.18740754867250137,0.08382075889082168,-0.6468392534485776,-0.03883864522792638,0.9997760057449341,0.9929719567298889,0.9891003370285034,0.9998908638954163,0.8656935863520988,1.0255538250258407,176.59171435200932
689,fit3d_s03,left_front,front,162.08318944934862,169.45410397273403,0.027504697950174992,0.517170183304613,0.014908219209110346,0.09206735109599132,1.004102638888511,0.1841622360728483,0.08359225266500964,-0.6468180241580714,-0.0388769003322761,0.9997788071632385,0.9929425716400146,0.9890875220298767,0.9998913407325745,0.8667559037112967,1.0249947491358458,176.42475899484577
690,fit3d_s03,left_front,front,162.0397765374599,169.45470883214045,0.02746663023612154,0.5172491468426871,0.015060768144715882,0.09185317648003821,1.0039036451508554,0.18482958663642646,0.08362667251462898,-0.6468425200518381,-0.03916955775211409,0.9997798800468445,0.9929361343383789,0.98908931016922,0.9998900890350342,0.8698814877472555,1.0249007322042658,175.55199553299525
691,fit3d_s03,left_front,front,162.11343264878013,169.45581263066492,0.02741009333446747,0.517207765677799,0.015048304659952215,0.09153499275404196,1.0038928061057226,0.18413256844114242,0.08366607944466645,-0.6466441615672869,-0.03908903614180577,0.9997772574424744,0.9929937720298767,0.9892155528068542,0.9998887777328491,0.8701618532780779,1.024736172783042,174.81262944237852
692,fit3d_s03,left_front,front,162.20892921930184,169.55561183376966,0.027434409099311798,0.517256302263071,0.01497000303906005,0.09128006199791822,1.0039192356331088,0.18308559012268888,0.08307120769988058,-0.646540657161775,-0.034930187102943475,0.9997767806053162,0.9931129813194275,0.9893900156021118,0.9998879432678223,0.8721199747411659,1.0245517140208602,173.96958883510064
693,fit3d_s03,left_front,front,161.46987531333397,169.52976549687148,0.027017403226673266,0.5169651691852138,0.006659051597595944,0.09125635587617109,1.003418625189392,0.17299105225863332,0.08208248652600089,-0.6465405207572552,-0.03425294607952803,0.99978107213974,0.9932628273963928,0.9896107912063599,0.9998894333839417,0.8745462217096648,1.0223025794872656,173.03824891017456
694,fit3d_s03,left_front,front,161.09415213788748,169.61890269265788,0.02661569839635971,0.5164810052850871,0.0023347294315131275,0.09122819236390997,1.003139781089085,0.1676840104052261,0.08021791809856696,-0.6464275142582951,-0.033871578093434614,0.9997841119766235,0.9933609962463379,0.9897661209106445,0.9998904466629028,0.8760837437132284,1.0211414842376272,171.88059980180543
695,fit3d_s03,left_front,front,159.47009496684873,169.01577615921286,0.02592128492619385,0.5151817664441524,-0.012534588137685711,0.09121694894613362,1.002570155111568,0.15295003735141308,0.07969345513443389,-0.6459675030153756,-0.03806770031149417,0.9997852444648743,0.9933289885520935,0.9897263050079346,0.9998920559883118,0.8789939023879346,1.0182637976581872,170.50006864121525
696,fit3d_s03,left_front,front,159.534601334103,169.31813783677987,0.025300028627692796,0.5150889745953234,-0.01141936727040427,0.09094262954068887,1.0025019088930136,0.1543969465387088,0.07728366589511447,-0.6457806585714203,-0.03806175254349047,0.9997842311859131,0.9932558536529541,0.9896226525306702,0.999893307685852,0.8831320730644949,1.0183904242982589,168.9396411626175
697,fit3d_s03,left_front,front,156.83603330907889,167.89963557533505,0.024743744292715364,0.5112443817380061,-0.031623536662245814,0.09078850976688517,0.9985035260688139,0.13875476892424984,0.07596572745459403,-0.6452479740141968,-0.0452744400265432,0.9997895956039429,0.9934577941894531,0.9899164438247681,0.9998965859413147,0.8909426982380774,1.0121782110758797,167.22257437280413
698,fit3d_s03,left_front,front,156.59513164422458,167.77192911268784,0.024053668283273894,0.5101312832219885,-0.03593302126466977,0.09069200626284209,0.9982738703596928,0.13217548812650848,0.07291899110263232,-0.6449475800298187,-0.04647511461673085,0.9997925758361816,0.9936056137084961,0.990144670009613,0.9998987317085266,0.9020460439648317,1.0110618773865332,165.36805378651113
699,fit3d_s03,left_front,front,156.55870938369534,167.44196455499036,0.023090831955652653,0.5085666924601578,-0.04502828663189685,0.09066167402021877,0.9979567093162385,0.11362943552489146,0.07013437130002212,-0.6444086822350051,-0.044223902541729115,0.9997925758361816,0.9935671091079712,0.990119218826294,0.9999006986618042,0.9155740831565299,1.008488364545248,163.35714851374738
700,fit3d_s03,left_front,front,157.45319228948628,168.0802726517449,0.02122687317131594,0.5084431823446953,-0.04264646102185586,0.08933684961094462,0.9980619452861672,0.10928634809453991,0.06716101199100619,-0.6441452988491715,-0.042228915465164066,0.9997875094413757,0.9932650923728943,0.9897602200508118,0.9999011754989624,0.9309029864604234,1.0079941593117778,160.97082935456478
701,fit3d_s03,left_front,front,158.198825564865,168.93057331222354,0.018593854616927512,0.5084039582373157,-0.03915070004196586,0.08800947669364118,0.9980479464112031,0.10814068130118874,0.06338645172832187,-0.6437863560550313,-0.04003057493762131,0.9997791051864624,0.9927868247032166,0.9890094995498657,0.9999014139175415,0.939580034055388,1.0077399358345354,158.1735117881831
702,fit3d_s03,left_front,front,158.8190631808653,169.5555270640427,0.013575342599765722,0.5084182288282093,-0.034724931015824294,0.08604106905669942,0.9982074919539163,0.10865438556377849,0.0577221077999372,-0.6428808871975127,-0.046767910705388084,0.9997703433036804,0.9925249814987183,0.9886089563369751,0.9999029636383057,0.9571881177741609,1.0077832296975326,155.0169296634581
703,fit3d_s03,left_front,front,159.395225612852,169.88998556747913,0.010043350330725743,0.5088012188529953,-0.03118957571560054,0.08536526469222207,0.9988168294683014,0.10791391905440069,0.052456990152880724,-0.6420476807425141,-0.05382555895291674,0.9997583031654358,0.9922520518302917,0.988193929195404,0.999904990196228,0.9668012187035969,1.0082498208136528,151.90246854569892
704,fit3d_s03,left_front,front,159.48152865357395,170.3281494555866,0.007951145168454484,0.5096332260881772,-0.027262314848289646,0.08487178359040606,0.9987379299747651,0.113323362209109,0.04857239430822517,-0.641694872970035,-0.05723305910326237,0.9997373819351196,0.9918549656867981,0.9875711798667908,0.9999057650566101,0.9712990417323932,1.0087233797441557,148.6932950261818
705,fit3d_s03,left_front,front,159.73540665797242,171.3985398629529,0.004315583531933306,0.5110701139840251,-0.022928934235285015,0.08158917532472017,0.9992013877449092,0.11752849790041926,0.041342856689731616,-0.641117242040178,-0.0556936478193833,0.9997130632400513,0.9915827512741089,0.9871690273284912,0.9999077320098877,0.9870889297742336,1.009392468081791,145.4268908885015
706,fit3d_s03,left_front,front,159.89509113212856,170.47634933265263,0.0033867173172203568,0.5115762876162023,-0.022405590615855016,0.07558230192304753,0.9994066975115403,0.11862581549879482,0.03609665796698682,-0.6407808889900948,-0.07096986967498294,0.9996819496154785,0.9914140701293945,0.9867931604385376,0.9999090433120728,0.9940414767940321,1.0092564171198835,142.2157662009159
707,fit3d_s03,left_front,front,158.97799245482608,168.9571961022064,0.0011418415327699206,0.5111764507511655,-0.02616850769479759,0.07286451299569997,0.9979509987787379,0.1190639739880766,0.030895243026513877,-0.6401224653915738,-0.0869774883496208,0.9996366500854492,0.9912129044532776,0.9861652255058289,0.9999088644981384,0.997157450997698,1.0076664443750294,139.03861414665033
708,fit3d_s03,left_front,front,157.9773598355862,167.0802429135518,0.0010468271569478828,0.510316435037473,-0.0386157931919872,0.06704134204926925,0.9965638516630935,0.10551976566140224,0.027814326684512065,-0.6388166290580226,-0.09359321780925581,0.9996066093444824,0.990973711013794,0.9854749441146851,0.9999104738235474,0.9991531760259752,1.0043746676069565,135.94030279091342
709,fit3d_s03,left_front,front,157.43594251510808,165.76104984016175,0.000724565818104756,0.5097307698316226,-0.03968940966569021,0.0669613988503421,0.9940824962494041,0.10779327468312312,0.024563140023705157,-0.6367271004001369,-0.1078035686567317,0.9995666146278381,0.9908388257026672,0.9850191473960876,0.9999119639396667,1.0,1.0021493044214282,132.8336721072454
710,fit3d_s03,left_front,front,154.9750955959276,163.76305720511573,-0.005291442235876846,0.5076881175358833,-0.052853318130959906,0.0623737745789667,0.9863958681012164,0.1003372046832716,0.019629928069406635,-0.6333459679371598,-0.11459855067670648,0.999546229839325,0.990320086479187,0.9841155409812927,0.9999145865440369,0.9853390196484041,0.9934459477022556,129.64588521250886
711,fit3d_s03,left_front,front,154.0524408479698,163.22018016474107,-0.008963182692265047,0.5039005775769686,-0.05387160199797955,0.06164595066824408,0.9755171595185758,0.10181401011843465,0.016041528822651332,-0.6319471441441982,-0.11913669391571677,0.9995235800743103,0.9898442029953003,0.9833055734634399,0.9999171495437622,0.9605011455025472,0.9827512627340546,126.45768916913393
712,fit3d_s03,left_front,front,151.99037138969877,161.283826702538,-0.014683553820697927,0.49551798264799746,-0.06732232255511217,0.057957909754617454,0.9609691340119126,0.08812582358079088,0.011844725753181991,-0.6286193146960573,-0.12189917168091942,0.9995187520980835,0.9895995855331421,0.982685387134552,0.9999204874038696,0.9317928649250045,0.9667403770446966,123.34132527506412
713,fit3d_s03,left_front,front,150.7747558461091,159.0575673994135,-0.01472455981459693,0.4871401740575896,-0.07721725477411548,0.05826412048995052,0.9488358439895183,0.07683951841196382,0.009231045877368891,-0.6251828796881435,-0.13199904392207554,0.9995118975639343,0.9891862869262695,0.9816141128540039,0.9999224543571472,0.8968916028907369,0.9537234809763002,120.3373705599075
714,fit3d_s03,left_front,front,149.8925523268968,156.9783158274046,-0.016214017842564297,0.47870394334106786,-0.08070189976163059,0.058323335823572645,0.9384366424531839,0.07478426411758023,0.003396001881766341,-0.6192947762863099,-0.14755331300074712,0.9994989633560181,0.988901674747467,0.98079913854599,0.9999244213104248,0.8674561338107404,0.943216639781128,117.42904033777612
715,fit3d_s03,left_front,front,149.15774398812556,155.70464889022037,-0.017769107447898162,0.4723462674187647,-0.09176932556879945,0.058454329136279015,0.9331130011769365,0.056999059374756515,-0.00047601132912883517,-0.6154336346015322,-0.14446297717318599,0.9994920492172241,0.9886302351951599,0.9802234172821045,0.9999271035194397,0.834883341045165,0.936677999277131,114.58089515443774
716,fit3d_s03,left_front,front,148.11663562187712,153.06211889212977,-0.017125604173423632,0.46507888039591283,-0.0890934720912204,0.058500881882947685,0.914473071970913,0.06693543967259945,-0.0023100176485093445,-0.6087210459086084,-0.17457128089684648,0.9994757175445557,0.9881486892700195,0.9790397882461548,0.9999289512634277,0.7681891450299856,0.9187838187654185,111.18429545448166
717,fit3d_s03,left_front,front,148.15563985902827,152.73050578947542,-0.019667056333441436,0.46322291646240804,-0.09040685819681006,0.05823237907229923,0.915889392347038,0.06283194354103594,-0.007118412674266642,-0.6041913881706891,-0.1739671695611857,0.9994524717330933,0.9879664778709412,0.9785878658294678,0.9999306201934814,0.7123055290895467,0.9198870811764835,108.53993477960579
718,fit3d_s03,left_front,front,146.70926240248596,149.49294222295254,-0.013443849579602625,0.45559983017624617,-0.10747257243154498,0.058397952141011095,0.9132633406515479,0.046061316865964506,-0.008085316620585637,-0.6015200611057164,-0.18555961800483917,0.9994194507598877,0.9876000285148621,0.9774922728538513,0.9999301433563232,0.6763283588655783,0.9162870156799756,106.11595060428067
719,fit3d_s03,left_front,front,147.6271196283084,148.81521404634896,-0.013308468835426196,0.4514572772221821,-0.11470668737034216,0.05815523423512974,0.9127806850871475,0.022850375226012992,-0.013728862724621335,-0.6000019679665757,-0.18112662320887332,0.9993748068809509,0.9870132803916931,0.9763627052307129,0.9999305605888367,0.6376090967257664,0.9149167994878413,103.69718597511468
720,fit3d_s03,left_front,front,141.2422751412404,141.7264303546403,-0.01752411087601414,0.4336540600556049,-0.1567691977538789,0.05558568852189476,0.8873548903990629,-0.014291248487645401,-0.015264243867861897,-0.5919220178917581,-0.19504538975827457,0.9993427395820618,0.9865402579307556,0.9748016595840454,0.9999297261238098,0.6031404807803878,0.8892090362040422,102.67016443178642
721,fit3d_s03,left_front,front,139.4152364083907,140.31432736292388,-0.018296378767938035,0.42858312560306083,-0.1598837044311219,0.054971967811841146,0.8809023647701605,-0.00652064262623175,-0.01615998947234299,-0.5901425627615255,-0.20384780656756146,0.9993104338645935,0.986114501953125,0.9735886454582214,0.9999301433563232,0.5691929862072072,0.8826400241791814,100.38605416385376
722,fit3d_s03,left_front,front,134.64687519781432,134.85210205896658,-0.022148083867791834,0.4109823105693906,-0.1781048672326734,0.05315469169811185,0.8563298311832204,-0.011603102206630871,-0.017083248969391465,-0.5821631532023671,-0.2295242448341083,0.9993032813072205,0.9857094287872314,0.9719880819320679,0.9999308586120605,0.5439834002889271,0.8580564276343494,98.18986512746285
723,fit3d_s03,left_front,front,130.49274611801238,131.45247208431206,-0.02310358448994832,0.39961190151242487,-0.19373306303249316,0.05259455961571762,0.8366042734731857,-0.014417949313298487,-0.018700802006816186,-0.5784694612220392,-0.23929169168675146,0.9992904663085938,0.985428512096405,0.9708380103111267,0.9999315142631531,0.5241240806144338,0.8383798514737629,96.09128598850074
724,fit3d_s03,left_front,front,123.51139571233067,123.51076579603372,-0.02302519038413702,0.3813857716187535,-0.24240607843420484,0.04942572474377929,0.8248139358795937,-0.05381404569311375,-0.018266086501911256,-0.5691627896181692,-0.25199254623724526,0.9992924928665161,0.9855751395225525,0.9704768061637878,0.9999306797981262,0.5232715327472578,0.82804401006317,94.07693504910372
725,fit3d_s03,left_front,front,125.6074138724793,125.27927555118886,-0.02208597023092069,0.37971762070279785,-0.21780633983636902,0.04872492501231646,0.8105443222262874,-0.03052532958459728,-0.01883118567642535,-0.5662270357938093,-0.26049330964320444,0.999288022518158,0.9852603673934937,0.9684696197509766,0.9999312162399292,0.520941612301592,0.8125810804818039,92.16614349128031
726,fit3d_s03,left_front,front,120.94362235372476,121.04208784997391,-0.026811823578975852,0.3644000677311352,-0.22229018486313137,0.04289161000451419,0.7739851647074845,-0.017515026194450844,-0.018418976995371393,-0.5575360840421371,-0.28860094461651686,0.9993040561676025,0.9851117730140686,0.9668707847595215,0.9999306201934814,0.5030428327184759,0.7753705575649901,90.26951534731846
727,fit3d_s03,left_front,front,118.81478637874868,119.32733826285599,-0.02659008339212789,0.35649291274704786,-0.22712174132950796,0.04084472830856805,0.7666338043450669,-0.011930205710729681,-0.018079075983305812,-0.5522727494137496,-0.29333497817563864,0.9993067383766174,0.9850488901138306,0.9655945897102356,0.9999296069145203,0.5011967495596856,0.7678137870626519,88.47121462924595
728,fit3d_s03,left_front,front,112.76140140115422,114.19493700114047,-0.028098850116223182,0.33468247058898287,-0.2645818011214282,0.04107441384397797,0.7487892404465687,-0.04447973526981226,-0.019000446586167858,-0.5488725905905777,-0.2830718764937427,0.9993340969085693,0.9852778911590576,0.9651050567626953,0.9999317526817322,0.5187084369875017,0.7512329072470456,86.71292339839542
729,fit3d_s03,left_front,front,113.18042608337642,114.06247173098207,-0.0318042508668965,0.3262139358154453,-0.24917369647384924,0.04137963515854671,0.727677027649736,-0.03321907258912715,-0.019043161579568865,-0.5449468613266216,-0.2937313711156872,0.9993346333503723,0.9849771857261658,0.9629481434822083,0.999931812286377,0.5249557910686551,0.7296092362070883,84.99697422735072
730,fit3d_s03,left_front,front,109.63196664325227,109.93277291008208,-0.03611068975237171,0.31707736431752803,-0.27324300060344414,0.044386924603874396,0.7207143634832648,-0.05592597430870202,-0.01917383507950293,-0.5386578034364525,-0.2993561132281263,0.9993515610694885,0.9848188757896423,0.961922287940979,0.9999323487281799,0.5292970800094414,0.7242424369016602,83.33966659848254
731,fit3d_s03,left_front,front,106.13532550410032,104.43254418636938,-0.03774436335235044,0.30211471326346473,-0.3104933431699253,0.04443200821062029,0.716129776808592,-0.10104221195152008,-0.019122715006679777,-0.5308282177285557,-0.3010515106931599,0.9993726015090942,0.9848692417144775,0.9618509411811829,0.9999327063560486,0.5334513903786251,0.7245864953072259,81.72686838275516
732,fit3d_s03,left_front,front,104.16275707442603,100.39815311733803,-0.0443188644482682,0.2845204000484408,-0.31714610345064104,0.04182353528650628,0.699274231097593,-0.11256301234002804,-0.01899054238437553,-0.5207651223946289,-0.3159721906932984,0.999384343624115,0.9848116636276245,0.9615733623504639,0.9999319314956665,0.5414370684258601,0.7095097533706305,80.17721906433387
733,fit3d_s03,left_front,front,103.0254942476439,101.31037073734883,-0.046029792821056896,0.28446154762735915,-0.3070834444237874,0.04188235085416303,0.6881857757267422,-0.09046961645630039,-0.01792492622705472,-0.5187303804667096,-0.3145939275686019,0.9993998408317566,0.9846643805503845,0.9607724547386169,0.9999334216117859,0.5418291838860688,0.6953693584904638,78.71362129760647
734,fit3d_s03,left_front,front,100.88191306693582,98.12625742511449,-0.05064781429702497,0.26865660748631526,-0.31504834653852554,0.042310150407866856,0.6762216470629955,-0.09995247991233763,-0.017068267739838796,-0.5096139303141718,-0.3192366545812305,0.999417781829834,0.9845768809318542,0.9606085419654846,0.9999344348907471,0.5510199341760748,0.6848768962556357,77.3595456110024
735,fit3d_s03,left_front,front,98.84708792794433,95.9945892705099,-0.05160814709028801,0.2590174855085595,-0.3250822673895429,0.041293875364823256,0.6702459204271006,-0.10629557148211977,-0.015220569436143973,-0.5070401021080326,-0.3208190432049254,0.9994332194328308,0.9846020340919495,0.9604249000549316,0.9999359250068665,0.5710399251883154,0.6798775820017361,76.06524158774845
736,fit3d_s03,left_front,front,99.6358347565694,96.3307621273881,-0.05323843267371013,0.25870870409067875,-0.3149112667889962,0.04123540959238622,0.6671843705599014,-0.09839564133090521,-0.013961396592534593,-0.5050317400490711,-0.3260029733814875,0.9994466304779053,0.9845225811004639,0.9601659178733826,0.9999369382858276,0.5827014717194273,0.6756604513781932,74.8686925128565
737,fit3d_s03,left_front,front,99.54585386117914,96.61655841983269,-0.06145743603019389,0.26464534735711437,-0.3030979276611713,0.04670275884718004,0.652255169298357,-0.08819414858134914,-0.011556194667667925,-0.49998055840765715,-0.3405795848093713,0.9994534850120544,0.9836879372596741,0.9577295184135437,0.9999387860298157,0.5792411216209679,0.6598455587517092,73.76742779462641
738,fit3d_s03,left_front,front,98.92376977781063,96.25781677585923,-0.0690807231362899,0.2608586529481121,-0.2983968697971189,0.048115151991170994,0.6474492315840182,-0.08328873035579376,-0.010421708828661023,-0.49714648880439793,-0.34338281371767,0.9994644522666931,0.9832946062088013,0.956642210483551,0.9999399781227112,0.5783276987402313,0.6545552596489843,72.71500570196643
739,fit3d_s03,left_front,front,94.85053330321006,93.71636328495434,-0.08204736208886755,0.2486757473627358,-0.3105235404915353,0.04817307807955477,0.6307785332829714,-0.08982087624767936,-0.010004672973575088,-0.49687262694359324,-0.3440177719946345,0.9994826912879944,0.9828568696975708,0.9550295472145081,0.9999417662620544,0.586069951152556,0.6389600874171848,71.7992633997544
740,fit3d_s03,left_front,front,94.92345530779981,94.31704657564408,-0.08696710692720729,0.25145181998161587,-0.3034828473180134,0.04955813722566277,0.6251496663977942,-0.08479557320618065,-0.009656057063464188,-0.49719739900008925,-0.3484025899946973,0.9995003938674927,0.9824215769767761,0.9528617262840271,0.9999448657035828,0.5927519513421454,0.6328178281290089,70.87871986201155
741,fit3d_s03,left_front,front,94.58743174841993,95.46311658447704,-0.08404972984456847,0.2550400237178287,-0.298556146551876,0.05735403328146136,0.6228392833382072,-0.07301438525612147,-0.008968669480139907,-0.49929562626184837,-0.3461882613270766,0.999518632888794,0.9822399616241455,0.9513109922409058,0.999947726726532,0.6012612810188659,0.6297216515709395,70.05320178694234
742,fit3d_s03,left_front,front,92.86601544547526,96.72966946382711,-0.09254735009062484,0.2557471609891115,-0.28415419287426735,0.06005264343661975,0.614718148936392,-0.042527987879477785,-0.008673252425872146,-0.4989645088576034,-0.3476052068059983,0.9995359182357788,0.9817631840705872,0.9487868547439575,0.9999505281448364,0.6032320537683906,0.6191068989831942,69.34262607509969
743,fit3d_s03,left_front,front,92.00141458173636,96.94278329036673,-0.09445312689347773,0.2538117971323801,-0.2816714863228623,0.06095179704595573,0.6103428334982531,-0.03483374231452656,-0.008658311172916013,-0.4999486895646044,-0.34566462288024713,0.9995506405830383,0.9813321232795715,0.9465751647949219,0.999953031539917,0.6038849345678612,0.6143670609411302,68.75230421170251
744,fit3d_s03,left_front,front,92.01838351483332,100.30815835203808,-0.09271153147406971,0.25685186426369744,-0.24281899170277277,0.0645367183288122,0.5970670723897726,0.03237327024640862,-0.005024688401326935,-0.49993079316667605,-0.36086402470852413,0.9995638728141785,0.9811640381813049,0.9434689283370972,0.9999562501907349,0.6076221990006225,0.6014167486620184,68.25118111953881
745,fit3d_s03,left_front,front,90.58732177124246,98.54293269401343,-0.0995808624679936,0.24117155334858134,-0.24447688612317905,0.06588445932205185,0.5955797924616824,0.0305735238702613,-0.005073010112392418,-0.5004911357508365,-0.3579654865970039,0.99958735704422,0.9807944893836975,0.9414812922477722,0.9999585747718811,0.6297514571392049,0.5999923262265152,67.86817650581776
746,fit3d_s03,left_front,front,93.19326642112082,102.50462540181118,-0.0986359731336807,0.24590090714737087,-0.21238534844233573,0.06799812192251496,0.5883741933289033,0.06479249421517215,-0.004131341392638127,-0.501107992125181,-0.3638814382269251,0.9995982050895691,0.9804763197898865,0.9377239346504211,0.9999615550041199,0.6379176392761603,0.5958238021991484,67.60054426635298
747,fit3d_s03,left_front,front,93.7177650506614,100.50890744752397,-0.10714148625901607,0.24902103647045354,-0.21912636205698402,0.06632615074305269,0.5962278914831729,0.04235938908211544,-0.0028789345879928303,-0.49670491387769794,-0.38136804106123734,0.9996097087860107,0.9793979525566101,0.9346199631690979,0.9999634623527527,0.6387577963245614,0.6013993471049586,67.4800104900189
748,fit3d_s03,left_front,front,94.70826236342161,97.24932301088475,-0.11040567031077243,0.23929198401561363,-0.24117811731834263,0.06597074880567944,0.6021140974020981,-0.017988648921936523,-0.0028234270836996153,-0.4974240410047705,-0.3757249097143907,0.9996248483657837,0.978729784488678,0.9328110814094543,0.9999645948410034,0.6523904504921921,0.6059844201614114,67.50465536288037
749,fit3d_s03,left_front,front,94.07632676472387,97.31409185281086,-0.10883059990278135,0.24244295778146274,-0.2400284753521732,0.06587199661808107,0.6053927564172901,-0.002245825228618217,-0.0013371871717535694,-0.4953193747001143,-0.38100522346520627,0.9996326565742493,0.9781731963157654,0.9312237501144409,0.9999663829803467,0.6518306310673639,0.6089700757770732,67.66858645912609
750,fit3d_s03,left_front,front,93.48119258363344,95.59193423194259,-0.10688929639829246,0.23326781823740098,-0.24950011038165779,0.06631946465728168,0.6036603196986123,-0.01832307813735095,-0.0005629904090467057,-0.49530443438410965,-0.3759245378462785,0.9996505379676819,0.9782740473747253,0.9318700432777405,0.999967634677887,0.6712378905097378,0.607568751799734,67.97541491497859
751,fit3d_s03,left_front,front,93.33943330088154,95.8283100565415,-0.10525189747922384,0.23649137013889943,-0.2496537354450793,0.06708961378958905,0.6075942357322954,-0.010540799109748158,-0.0007456334844803587,-0.4946869767992312,-0.3772841968623611,0.9996629953384399,0.9782024621963501,0.9319735765457153,0.9999691247940063,0.6668774013813004,0.61137785372012,68.46377587099734
752,fit3d_s03,left_front,front,93.56109383145828,96.2456268297337,-0.10444316093710801,0.23708334670360787,-0.24911265720801007,0.07304423777958634,0.6103881232343249,-0.010996047594049995,-3.4949539523473864e-05,-0.495272151096185,-0.37393582209829535,0.9996656775474548,0.9778797030448914,0.9310283660888672,0.9999697208404541,0.6653012743492716,0.6148414712110861,69.04452863270994
753,fit3d_s03,left_front,front,94.05095739524333,97.44736061108004,-0.10333891239630764,0.24326562491820347,-0.2456758692036257,0.07308762238097936,0.6116409073181001,-0.004350847887154518,-6.392257786449495e-05,-0.49530737297627236,-0.3724404775164878,0.9996750354766846,0.9780386090278625,0.9319095611572266,0.9999708533287048,0.6605810049603713,0.6160075729465917,69.83103941165064
754,fit3d_s03,left_front,front,93.45137602234577,95.4163073957638,-0.10280420542931168,0.24420114879782584,-0.26627687877368955,0.07268871591242347,0.6134872579732475,-0.03524459179129821,0.0005866865366446915,-0.4948123112373073,-0.37161447108466744,0.9996868968009949,0.9784591794013977,0.9333452582359314,0.9999715089797974,0.6615897217957097,0.618783036586384,70.74612831397889
755,fit3d_s03,left_front,front,93.56130551376947,94.43717462410827,-0.10390296218516261,0.24432602850211632,-0.279417405927059,0.07240989913986817,0.6149621873192277,-0.06074048575372965,0.0006564656859020248,-0.49513680845470215,-0.367397599763736,0.9996986389160156,0.9786224961280823,0.9340887665748596,0.9999717473983765,0.6622890030486707,0.6221825230071106,71.71714645277292
756,fit3d_s03,left_front,front,96.8540441206977,98.904579984056,-0.09349282907973668,0.2651331764552776,-0.260359338074056,0.07263163932671614,0.6354739282122704,-0.025265933587920324,0.0005491984832410454,-0.4959933579432291,-0.36499747986370423,0.9996966123580933,0.979097306728363,0.9353876709938049,0.9999727606773376,0.6334868238790007,0.6401100185662534,72.86331860715215
757,fit3d_s03,left_front,front,99.03291227476345,99.98702464307189,-0.08780082884215945,0.27489263454727353,-0.2597449677443086,0.07196634880712831,0.653276957363917,-0.024392989634689673,0.00039823686056387277,-0.496003140653646,-0.36536685362156757,0.9996947050094604,0.9797448515892029,0.9375795722007751,0.9999737739562988,0.632849980445572,0.6576815006723272,74.08813171510248
758,fit3d_s03,left_front,front,99.32746133684722,96.91376300782136,-0.08712446980240514,0.2745946062092272,-0.2901123897725802,0.060878459979606496,0.663351636541325,-0.07369991392770674,0.00025669972052056795,-0.4957985232551199,-0.36492115454676377,0.9996947646141052,0.9804755449295044,0.9400269985198975,0.9999729990959167,0.633899851171496,0.6702038927852435,75.37880229257823
759,fit3d_s03,left_front,front,101.52299267836483,98.81285864936703,-0.08875289147701367,0.2920371626420834,-0.2873831125708025,0.05866156781273276,0.6838414090453014,-0.07195389110023212,-0.001065086467416681,-0.49378149626885876,-0.3643058397699232,0.9996973276138306,0.9811531901359558,0.9422789216041565,0.999972939491272,0.6091435534043131,0.6901142041052156,76.72504843827467
760,fit3d_s03,left_front,front,102.37967110495609,98.94940909772279,-0.0878746506247417,0.2932737580781636,-0.3010770657324969,0.05193519562656658,0.6943910523523993,-0.09545975008699466,-0.0036900997083483445,-0.49565593954027193,-0.3474372851122398,0.9996867179870605,0.9815891981124878,0.9440890550613403,0.9999708533287048,0.6042163238531733,0.7028433410216773,78.11280819169211
761,fit3d_s03,left_front,front,101.32471238932636,100.33091793520502,-0.0834873290903207,0.29967195426310195,-0.3002134263321105,0.04733056131336421,0.6953090767892043,-0.07554132591159593,-0.0037431486519544635,-0.5006095176966037,-0.3420807160035278,0.9996742010116577,0.9818562865257263,0.9447789788246155,0.9999693632125854,0.5802404244108107,0.7010002754779598,79.61483133562783
762,fit3d_s03,left_front,front,108.89715362626951,105.91004280849117,-0.07349994599474836,0.32405272042876576,-0.27906484232803996,0.0481597758670567,0.7337278447005189,-0.07407989647487638,-0.004569015165686881,-0.5096887031025076,-0.3314860334387208,0.9996578097343445,0.9820502996444702,0.9461495280265808,0.9999673962593079,0.5427544394405904,0.7390289203827969,81.08118036664435
